frequency_Hz,tf
3308000.0,(0.9872810112448431-0.13391288560587675j)
3309000.0,(0.9872733887470945-0.13395265508773718j)
3310000.0,(0.9872657640273145-0.13399242393186653j)
3311000.0,(0.9872581370855759-0.1340321921380836j)
3312000.0,(0.9872505079219521-0.1340719597062078j)
3313000.0,(0.9872428765365161-0.13411172663605808j)
3314000.0,(0.9872352429293398-0.13415149292745362j)
3315000.0,(0.9872276071004972-0.13419125858021355j)
3316000.0,(0.9872199690500609-0.1342310235941571j)
3317000.0,(0.9872123287781038-0.13427078796910327j)
3318000.0,(0.9872046862846988-0.1343105517048714j)
3319000.0,(0.9871970415699194-0.13435031480128065j)
3320000.0,(0.9871893946338383-0.13439007725815022j)
3321000.0,(0.9871817454765284-0.1344298390752993j)
3322000.0,(0.9871740940980629-0.13446960025254706j)
3323000.0,(0.987166440498515-0.1345093607897128j)
3324000.0,(0.9871587846779577-0.1345491206866157j)
3325000.0,(0.9871511266364645-0.13458887994307508j)
3326000.0,(0.9871434663741083-0.13462863855891022j)
3327000.0,(0.9871358038909623-0.13466839653394033j)
3328000.0,(0.9871281391870993-0.13470815386798465j)
3329000.0,(0.9871204722625933-0.13474791056086263j)
3330000.0,(0.9871128031175169-0.13478766661239336j)
3331000.0,(0.9871051317519433-0.13482742202239628j)
3332000.0,(0.9870974581659465-0.13486717679069082j)
3333000.0,(0.9870897823595993-0.13490693091709613j)
3334000.0,(0.9870821043329749-0.1349466844014316j)
3335000.0,(0.987074424086147-0.13498643724351664j)
3336000.0,(0.9870667416191886-0.1350261894431706j)
3337000.0,(0.9870590569321737-0.1350659410002129j)
3338000.0,(0.9870513700251751-0.13510569191446287j)
3339000.0,(0.9870436808982662-0.13514544218573987j)
3340000.0,(0.9870359895515207-0.13518519181386335j)
3341000.0,(0.9870282959850121-0.13522494079865277j)
3342000.0,(0.9870206001988135-0.1352646891399275j)
3343000.0,(0.9870129021929989-0.13530443683750698j)
3344000.0,(0.9870052019676415-0.1353441838912108j)
3345000.0,(0.9869974995228147-0.13538393030085816j)
3346000.0,(0.9869897948585927-0.1354236760662688j)
3347000.0,(0.9869820879750486-0.13546342118726204j)
3348000.0,(0.9869743788722559-0.13550316566365747j)
3349000.0,(0.9869666675502884-0.13554290949527448j)
3350000.0,(0.9869589540092197-0.13558265268193265j)
3351000.0,(0.9869512382491235-0.1356223952234515j)
3352000.0,(0.9869435202700736-0.13566213711965064j)
3353000.0,(0.9869358000721434-0.1357018783703495j)
3354000.0,(0.9869280776554068-0.13574161897536766j)
3355000.0,(0.9869203530199375-0.13578135893452473j)
3356000.0,(0.9869126261658095-0.13582109824764033j)
3357000.0,(0.9869048970930961-0.13586083691453393j)
3358000.0,(0.9868971658018714-0.1359005749350251j)
3359000.0,(0.986889432292209-0.13594031230893358j)
3360000.0,(0.9868816965641833-0.13598004903607913j)
3361000.0,(0.9868739586178674-0.136019785116281j)
3362000.0,(0.9868662184533357-0.13605952054935905j)
3363000.0,(0.9868584760706619-0.13609925533513292j)
3364000.0,(0.9868507314699199-0.13613898947342234j)
3365000.0,(0.986842984651184-0.1361787229640469j)
3366000.0,(0.9868352356145276-0.13621845580682615j)
3367000.0,(0.9868274843600251-0.1362581880015801j)
3368000.0,(0.98681973088775-0.13629791954812817j)
3369000.0,(0.9868119751977767-0.1363376504462902j)
3370000.0,(0.9868042172901793-0.13637738069588598j)
3371000.0,(0.9867964571650316-0.13641711029673506j)
3372000.0,(0.9867886948224079-0.13645683924865737j)
3373000.0,(0.9867809302623822-0.13649656755147255j)
3374000.0,(0.9867731634850284-0.13653629520500035j)
3375000.0,(0.9867653944904212-0.13657602220906073j)
3376000.0,(0.9867576232786344-0.1366157485634734j)
3377000.0,(0.986749849849742-0.136655474268058j)
3378000.0,(0.9867420742038185-0.1366951993226345j)
3379000.0,(0.9867342963409379-0.13673492372702273j)
3380000.0,(0.9867265162611746-0.13677464748104237j)
3381000.0,(0.9867187339646026-0.1368143705845135j)
3382000.0,(0.9867109494512964-0.1368540930372557j)
3383000.0,(0.9867031627213304-0.13689381483908908j)
3384000.0,(0.9866953737747787-0.13693353598983343j)
3385000.0,(0.986687582611716-0.1369732564893086j)
3386000.0,(0.986679789232216-0.1370129763373345j)
3387000.0,(0.9866719936363532-0.137052695533731j)
3388000.0,(0.9866641958242026-0.13709241407831813j)
3389000.0,(0.9866563957958383-0.1371321319709157j)
3390000.0,(0.9866485935513344-0.1371718492113437j)
3391000.0,(0.9866407890907661-0.13721156579942217j)
3392000.0,(0.9866329824142067-0.13725128173497086j)
3393000.0,(0.9866251735217317-0.13729099701780986j)
3394000.0,(0.9866173624134156-0.13733071164775928j)
3395000.0,(0.9866095490893323-0.1373704256246389j)
3396000.0,(0.9866017335495567-0.13741013894826876j)
3397000.0,(0.9865939157941636-0.13744985161846895j)
3398000.0,(0.986586095823227-0.13748956363505946j)
3399000.0,(0.9865782736368219-0.13752927499786036j)
3400000.0,(0.986570449235023-0.1375689857066916j)
3401000.0,(0.9865626226179052-0.13760869576137338j)
3402000.0,(0.9865547937855423-0.13764840516172563j)
3403000.0,(0.9865469627380097-0.13768811390756858j)
3404000.0,(0.9865391294753818-0.13772782199872208j)
3405000.0,(0.9865312939977339-0.1377675294350065j)
3406000.0,(0.9865234563051398-0.13780723621624172j)
3407000.0,(0.9865156163976748-0.13784694234224804j)
3408000.0,(0.9865077742754138-0.1378866478128455j)
3409000.0,(0.9864999299384314-0.13792635262785416j)
3410000.0,(0.9864920833868027-0.13796605678709437j)
3411000.0,(0.9864842346206023-0.13800576029038628j)
3412000.0,(0.986476383639905-0.13804546313754984j)
3413000.0,(0.9864685304447859-0.1380851653284054j)
3414000.0,(0.9864606750353196-0.13812486686277312j)
3415000.0,(0.9864528174115814-0.1381645677404732j)
3416000.0,(0.9864449575736458-0.13820426796132587j)
3417000.0,(0.9864370955215886-0.13824396752515145j)
3418000.0,(0.9864292312554841-0.13828366643177j)
3419000.0,(0.9864213647754072-0.13832336468100193j)
3420000.0,(0.9864134960814332-0.13836306227266731j)
3421000.0,(0.9864056251736373-0.1384027592065866j)
3422000.0,(0.9863977520520945-0.13844245548258002j)
3423000.0,(0.9863898767168794-0.13848215110046783j)
3424000.0,(0.9863819991680678-0.13852184606007037j)
3425000.0,(0.9863741194057343-0.1385615403612079j)
3426000.0,(0.9863662374299544-0.13860123400370078j)
3427000.0,(0.9863583532408032-0.13864092698736943j)
3428000.0,(0.9863504668383556-0.138680619312034j)
3429000.0,(0.9863425782226871-0.138720310977515j)
3430000.0,(0.9863346873938731-0.1387600019836328j)
3431000.0,(0.9863267943519883-0.13879969233020772j)
3432000.0,(0.9863188990971083-0.13883938201706011j)
3433000.0,(0.9863110016293085-0.1388790710440105j)
3434000.0,(0.9863031019486638-0.1389187594108792j)
3435000.0,(0.98629520005525-0.1389584471174867j)
3436000.0,(0.986287295949142-0.1389981341636533j)
3437000.0,(0.9862793896304153-0.13903782054919955j)
3438000.0,(0.9862714810991455-0.1390775062739459j)
3439000.0,(0.9862635703554079-0.13911719133771283j)
3440000.0,(0.986255657399278-0.13915687574032085j)
3441000.0,(0.9862477422308308-0.13919655948159024j)
3442000.0,(0.9862398248501423-0.13923624256134173j)
3443000.0,(0.9862319052572874-0.13927592497939562j)
3444000.0,(0.9862239834523425-0.13931560673557272j)
3445000.0,(0.9862160594353822-0.13935528782969323j)
3446000.0,(0.9862081332064826-0.13939496826157793j)
3447000.0,(0.9862002047657191-0.13943464803104727j)
3448000.0,(0.986192274113167-0.13947432713792177j)
3449000.0,(0.9861843412489029-0.13951400558202223j)
3450000.0,(0.9861764061730011-0.13955368336316895j)
3451000.0,(0.9861684688855377-0.1395933604811826j)
3452000.0,(0.9861605293865888-0.1396330369358839j)
3453000.0,(0.9861525876762297-0.1396727127270933j)
3454000.0,(0.9861446437545363-0.1397123878546316j)
3455000.0,(0.9861366976215837-0.1397520623183193j)
3456000.0,(0.9861287492774484-0.13979173611797713j)
3457000.0,(0.9861207987222059-0.13983140925342577j)
3458000.0,(0.9861128459559322-0.1398710817244858j)
3459000.0,(0.9861048909787027-0.13991075353097795j)
3460000.0,(0.9860969337905929-0.13995042467272287j)
3461000.0,(0.9860889743916795-0.13999009514954128j)
3462000.0,(0.9860810127820381-0.14002976496125394j)
3463000.0,(0.9860730489617442-0.14006943410768158j)
3464000.0,(0.9860650829308741-0.1401091025886449j)
3465000.0,(0.9860571146895034-0.14014877040396465j)
3466000.0,(0.9860491442377083-0.14018843755346155j)
3467000.0,(0.9860411715755644-0.14022810403695635j)
3468000.0,(0.9860331967031484-0.14026776985427j)
3469000.0,(0.9860252196205355-0.1403074350052231j)
3470000.0,(0.9860172403278021-0.14034709948963658j)
3471000.0,(0.9860092588250238-0.14038676330733113j)
3472000.0,(0.9860012751122773-0.1404264264581276j)
3473000.0,(0.9859932891896382-0.14046608894184692j)
3474000.0,(0.9859853010571833-0.14050575075830993j)
3475000.0,(0.9859773107149876-0.1405454119073373j)
3476000.0,(0.9859693181631284-0.14058507238875018j)
3477000.0,(0.9859613234016806-0.1406247322023691j)
3478000.0,(0.9859533264307214-0.14066439134801528j)
3479000.0,(0.9859453272503267-0.14070404982550944j)
3480000.0,(0.9859373258605725-0.14074370763467248j)
3481000.0,(0.985929322261535-0.14078336477532538j)
3482000.0,(0.9859213164532907-0.14082302124728907j)
3483000.0,(0.9859133084359161-0.14086267705038447j)
3484000.0,(0.9859052982094868-0.1409023321844326j)
3485000.0,(0.9858972857740796-0.14094198664925428j)
3486000.0,(0.9858892711297709-0.14098164044467065j)
3487000.0,(0.9858812542766369-0.14102129357050255j)
3488000.0,(0.9858732352147536-0.14106094602657104j)
3489000.0,(0.9858652139441978-0.14110059781269715j)
3490000.0,(0.9858571904650459-0.14114024892870194j)
3491000.0,(0.9858491647773742-0.14117989937440636j)
3492000.0,(0.9858411368812591-0.14121954914963136j)
3493000.0,(0.9858331067767775-0.14125919825419822j)
3494000.0,(0.9858250744640054-0.14129884668792783j)
3495000.0,(0.9858170399430193-0.14133849445064134j)
3496000.0,(0.9858090032138959-0.1413781415421598j)
3497000.0,(0.985800964276712-0.14141778796230436j)
3498000.0,(0.9857929231315435-0.141457433710896j)
3499000.0,(0.9857848797784677-0.14149707878775594j)
3500000.0,(0.9857768342175608-0.14153672319270533j)
3501000.0,(0.9857687864488994-0.14157636692556524j)
3502000.0,(0.9857607364725604-0.1416160099861569j)
3503000.0,(0.9857526842886198-0.14165565237430128j)
3504000.0,(0.9857446298971553-0.14169529408981982j)
3505000.0,(0.9857365732982429-0.14173493513253346j)
3506000.0,(0.9857285144919598-0.14177457550226366j)
3507000.0,(0.985720453478382-0.1418142151988314j)
3508000.0,(0.9857123902575867-0.14185385422205787j)
3509000.0,(0.985704324829651-0.14189349257176442j)
3510000.0,(0.9856962571946513-0.14193313024777238j)
3511000.0,(0.9856881873526644-0.14197276724990282j)
3512000.0,(0.9856801153037671-0.14201240357797704j)
3513000.0,(0.9856720410480369-0.14205203923181636j)
3514000.0,(0.9856639645855497-0.14209167421124203j)
3515000.0,(0.985655885916383-0.14213130851607528j)
3516000.0,(0.9856478050406137-0.14217094214613754j)
3517000.0,(0.9856397219583186-0.14221057510125004j)
3518000.0,(0.9856316366695745-0.14225020738123412j)
3519000.0,(0.985623549174459-0.14228983898591122j)
3520000.0,(0.9856154594730483-0.14232946991510248j)
3521000.0,(0.9856073675654198-0.14236910016862941j)
3522000.0,(0.9855992734516505-0.14240872974631336j)
3523000.0,(0.9855911771318177-0.14244835864797564j)
3524000.0,(0.9855830786059979-0.1424879868734377j)
3525000.0,(0.9855749778742686-0.14252761442252096j)
3526000.0,(0.9855668749367068-0.14256724129504678j)
3527000.0,(0.9855587697933901-0.14260686749083673j)
3528000.0,(0.9855506624443949-0.14264649300971205j)
3529000.0,(0.9855425528897986-0.14268611785149427j)
3530000.0,(0.9855344411296786-0.14272574201600485j)
3531000.0,(0.9855263271641121-0.14276536550306526j)
3532000.0,(0.985518210993176-0.14280498831249694j)
3533000.0,(0.9855100926169478-0.14284461044412142j)
3534000.0,(0.9855019720355052-0.1428842318977603j)
3535000.0,(0.9854938492489245-0.14292385267323487j)
3536000.0,(0.9854857242572838-0.14296347277036683j)
3537000.0,(0.9854775970606601-0.14300309218897767j)
3538000.0,(0.9854694676591306-0.1430427109288889j)
3539000.0,(0.9854613360527731-0.1430823289899221j)
3540000.0,(0.9854532022416649-0.14312194637189893j)
3541000.0,(0.985445066225883-0.14316156307464073j)
3542000.0,(0.9854369280055053-0.14320117909796942j)
3543000.0,(0.9854287875806091-0.14324079444170632j)
3544000.0,(0.9854206449512716-0.14328040910567308j)
3545000.0,(0.9854125001175708-0.14332002308969158j)
3546000.0,(0.9854043530795835-0.1433596363935831j)
3547000.0,(0.985396203837388-0.14339924901716955j)
3548000.0,(0.9853880523910614-0.14343886096027245j)
3549000.0,(0.9853798987406813-0.14347847222271357j)
3550000.0,(0.9853717428863253-0.1435180828043145j)
3551000.0,(0.985363584828071-0.14355769270489688j)
3552000.0,(0.9853554245659963-0.14359730192428258j)
3553000.0,(0.9853472621001781-0.14363691046229315j)
3554000.0,(0.9853390974306948-0.14367651831875047j)
3555000.0,(0.9853309305576237-0.14371612549347615j)
3556000.0,(0.9853227614810428-0.14375573198629196j)
3557000.0,(0.9853145902010295-0.1437953377970197j)
3558000.0,(0.9853064167176616-0.14383494292548107j)
3559000.0,(0.9852982410310174-0.14387454737149796j)
3560000.0,(0.9852900631411735-0.14391415113489203j)
3561000.0,(0.9852818830482091-0.1439537542154852j)
3562000.0,(0.9852737007522007-0.14399335661309914j)
3563000.0,(0.9852655162532272-0.14403295832755586j)
3564000.0,(0.9852573295513658-0.14407255935867702j)
3565000.0,(0.9852491406466947-0.1441121597062846j)
3566000.0,(0.9852409495392916-0.14415175937020036j)
3567000.0,(0.9852327562292346-0.14419135835024618j)
3568000.0,(0.9852245607166015-0.144230956646244j)
3569000.0,(0.9852163630014701-0.14427055425801566j)
3570000.0,(0.985208163083919-0.14431015118538318j)
3571000.0,(0.9851999609640253-0.14434974742816822j)
3572000.0,(0.9851917566418676-0.14438934298619288j)
3573000.0,(0.9851835501175239-0.14442893785927913j)
3574000.0,(0.985175341391072-0.1444685320472488j)
3575000.0,(0.9851671304625902-0.14450812554992393j)
3576000.0,(0.9851589173321565-0.14454771836712652j)
3577000.0,(0.9851507019998488-0.14458731049867835j)
3578000.0,(0.9851424844657458-0.1446269019444017j)
3579000.0,(0.9851342647299253-0.14466649270411833j)
3580000.0,(0.9851260427924651-0.14470608277765037j)
3581000.0,(0.9851178186534439-0.14474567216481984j)
3582000.0,(0.9851095923129396-0.14478526086544868j)
3583000.0,(0.9851013637710306-0.14482484887935906j)
3584000.0,(0.9850931330277953-0.144864436206373j)
3585000.0,(0.9850849000833118-0.14490402284631262j)
3586000.0,(0.9850766649376584-0.1449436087989999j)
3587000.0,(0.9850684275909132-0.14498319406425694j)
3588000.0,(0.9850601880431549-0.1450227786419059j)
3589000.0,(0.9850519462944615-0.1450623625317689j)
3590000.0,(0.9850437023449112-0.14510194573366797j)
3591000.0,(0.9850354561945829-0.1451415282474253j)
3592000.0,(0.985027207843555-0.14518111007286316j)
3593000.0,(0.9850189572919054-0.14522069120980344j)
3594000.0,(0.9850107045397128-0.1452602716580686j)
3595000.0,(0.985002449587056-0.14529985141748059j)
3596000.0,(0.984994192434013-0.14533943048786177j)
3597000.0,(0.9849859330806626-0.14537900886903427j)
3598000.0,(0.984977671527083-0.14541858656082027j)
3599000.0,(0.984969407773353-0.145458163563042j)
3600000.0,(0.9849611418195512-0.1454977398755218j)
3601000.0,(0.9849528736657558-0.1455373154980818j)
3602000.0,(0.9849446033120459-0.1455768904305444j)
3603000.0,(0.9849363307584997-0.1456164646727317j)
3604000.0,(0.9849280560051961-0.14565603822446607j)
3605000.0,(0.9849197790522136-0.1456956110855698j)
3606000.0,(0.9849114998996312-0.14573518325586524j)
3607000.0,(0.984903218547527-0.14577475473517465j)
3608000.0,(0.9848949349959798-0.14581432552332022j)
3609000.0,(0.9848866492450692-0.14585389562012457j)
3610000.0,(0.9848783612948726-0.14589346502540984j)
3611000.0,(0.9848700711454701-0.1459330337389985j)
3612000.0,(0.9848617787969396-0.14597260176071292j)
3613000.0,(0.9848534842493604-0.1460121690903754j)
3614000.0,(0.9848451875028108-0.14605173572780836j)
3615000.0,(0.9848368885573702-0.1460913016728343j)
3616000.0,(0.9848285874131171-0.1461308669252755j)
3617000.0,(0.9848202840701306-0.14617043148495443j)
3618000.0,(0.9848119785284895-0.14620999535169363j)
3619000.0,(0.9848036707882726-0.14624955852531543j)
3620000.0,(0.9847953608495589-0.1462891210056423j)
3621000.0,(0.9847870487124277-0.14632868279249683j)
3622000.0,(0.9847787343769576-0.1463682438857014j)
3623000.0,(0.9847704178432278-0.14640780428507846j)
3624000.0,(0.9847620991113173-0.1464473639904507j)
3625000.0,(0.9847537781813048-0.1464869230016404j)
3626000.0,(0.98474545505327-0.14652648131847032j)
3627000.0,(0.9847371297272918-0.1465660389407628j)
3628000.0,(0.9847288022034487-0.14660559586834054j)
3629000.0,(0.9847204724818205-0.14664515210102605j)
3630000.0,(0.984712140562486-0.14668470763864197j)
3631000.0,(0.9847038064455245-0.1467242624810107j)
3632000.0,(0.9846954701310152-0.14676381662795507j)
3633000.0,(0.984687131619037-0.14680337007929747j)
3634000.0,(0.9846787909096696-0.1468429228348607j)
3635000.0,(0.984670448002992-0.14688247489446735j)
3636000.0,(0.9846621028990833-0.14692202625793999j)
3637000.0,(0.984653755598023-0.14696157692510137j)
3638000.0,(0.9846454060998902-0.14700112689577405j)
3639000.0,(0.9846370544047643-0.14704067616978075j)
3640000.0,(0.9846287005127248-0.1470802247469442j)
3641000.0,(0.9846203444238508-0.14711977262708711j)
3642000.0,(0.9846119861382215-0.14715931981003205j)
3643000.0,(0.984603625655917-0.14719886629560194j)
3644000.0,(0.9845952629770163-0.14723841208361937j)
3645000.0,(0.9845868981015984-0.14727795717390718j)
3646000.0,(0.9845785310297435-0.14731750156628803j)
3647000.0,(0.9845701617615306-0.14735704526058477j)
3648000.0,(0.9845617902970393-0.1473965882566201j)
3649000.0,(0.984553416636349-0.1474361305542169j)
3650000.0,(0.9845450407795392-0.14747567215319785j)
3651000.0,(0.9845366627266899-0.14751521305338589j)
3652000.0,(0.9845282824778803-0.1475547532546038j)
3653000.0,(0.98451990003319-0.14759429275667446j)
3654000.0,(0.9845115153926985-0.1476338315594206j)
3655000.0,(0.9845031285564857-0.14767336966266512j)
3656000.0,(0.9844947395246308-0.14771290706623091j)
3657000.0,(0.9844863482972144-0.14775244376994098j)
3658000.0,(0.9844779548743147-0.14779197977361794j)
3659000.0,(0.9844695592560129-0.1478315150770849j)
3660000.0,(0.9844611614423879-0.14787104968016482j)
